UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Benoit Laclau,@BenoitLaclau,2020-11-12T15:38:25.000Z,"Listen to our highly experienced panel discuss findings from the Parker Review and what boards can do to tackle racial inequality in the workplace. #BetterWorkingWorld #BoardMatters 
@EY_UKI
 @EY_ConsultingBoard Matters Podcast: Board Diversification
Racial inequality is sharply in the spotlight this year and there are growing calls for board diversification. To find out more listen to the podcast.
ey.smh.re",,,
EY UKI,@EY_UKI,2020-11-12T15:30:07.000Z,#Retail companies must prepare for an unprecedented #BlackFriday & Christmas in the wake of new COVID-19 restrictions. UK consumers are becoming more cautious & prioritising value over big sales events. Read EY #FutureConsumerIndex for insights http://spr.ly/6013HDbFD,,4,1
Ian Edwards,@iantedwards,2020-11-12T09:15:30.000Z,"UK-EU talks are going down to the wire but either outcome equates to inevitable change for business. Join 
@EY_UKI
's 12 Nov #Brexit webcast when we’ll detail the top 10 no-regrets actions still possible and outline common new challenges emergingBrexit: Why businesses cannot afford to wait for deal clarity
Welcome to EY.com In addition to cookies that are strictly necessary to operate this website, we use the following types of cookies to improve your experience and our services: Functional cookies to...
ey.smh.re",,,
Sean Meade,@n1spm,2020-11-12T08:21:27.000Z,"UK-EU talks are going down to the wire but either outcome equates to inevitable change for business. Join 
@EY_UKI
's 12 Nov #Brexit webcast when we’ll detail the top 10 no-regrets actions still possible and outline common new challenges emergingBrexit: Why businesses cannot afford to wait for deal clarity
Welcome to EY.com In addition to cookies that are strictly necessary to operate this website, we use the following types of cookies to improve your experience and our services: Functional cookies to...
ey.smh.re",,,
Patrick Dunne,@patrickedunne,2020-11-11T21:59:07.000Z,"Huge congrats 
@EY_UKI
 !Quote Tweet
Steve Varley
@SteveVarleyEY
 · Nov 12
Wow! Super news! @EY_UKI twitter.com/MudassarCh__/s…",,,1
David Timis,@DavidTimis,2020-11-11T20:54:17.000Z,"New webinar on Shaping the Future of Work with 
@EY_UKI
's Global AI Ethics and Regulatory Leader, 
@arkoene
 on the 3rd of December! 

Register here: https://bit.ly/3pcmmz3
@BrusselShapers
 @GlobalShapers
 #AI #ethics #FutureOfWork",,1,1
caroline a,@carolineartis,2020-11-11T20:36:06.000Z,"EY London office is remembering the fallen on #RemembranceDay 
@EY_UKI",,3,23
Insider,@insiderwestmids,2020-11-11T10:19:22.000Z,"Join us on 17 November for our panel discussion on 5G and the Superconnected City!
Register free >>https://bit.ly/3kghRjf<<
#InsiderSuperconnected #5G #Superconnected 
@EY_UKI
 @TimicoUK
 @VodafoneUK
  @JonesNewton_
@WestMids5G",,1,4
EY UKI,@EY_UKI,2020-11-11T09:00:17.000Z,"Is your business compliant with National Minimum Wage (NMW) Regulations? 
Our cutting edge technology provides powerful insight into your organisation’s compliance. Check out the latest video to see how EY Pay Check can help 
#eypasuk #nationalminimumwage #eytechnology2:03
98 views",,1,1
Charlie Alexander,@CPAlexander_EY,2020-11-11T08:30:49.000Z,"Join the #GHS2020 session on reporting, standards and impact measurement with 
@dwaughray
 and Maha Eltobgy from 
@wef
, 
@sherrymadera
 Clara Barby from 
@impmgmt
 & 
@EY_UKI
’s 
@iZehetmayr
 on Wednesday, 11 November at 11.30am. Access the live stream here.Green Horizon Summit 2020
Promote EY’s sponsorship and involvement with the Green Horizon Summit, where Mike Zehetmayr will speak in the Data to Frameworks to Support the Transition session on Wednesday, 11 November.
ey.smh.re",,,1
Andrew Grice,@AndrewEGrice,2020-11-10T19:13:03.000Z,"Outcomes through inclusivity is at the heart of my work. I’m thrilled that my peers recognise the value of working with students from across the globe. 
@UCLanTELT
 @UCLan
 @MadeByDyslexia
 @EY_UKI
 @ACCA_UK
 @HEAcademyQuote Tweet
Chris Melia
@ChrisLearnTech
 · Nov 10
@JFitzAcademical @smileyfacehalo @AndySprake @Macbeth_Jess @alice_thompson9 @Debibuzz @JennyLLamb @StevieSeymour1 @ACBmidwife @BryanJones15 @Nickyvar @hazelpart @JeanDuckworth @MidwifeMegz @neesharidley @AndrewEGrice
Show this thread",3,3,9
Gradcracker,@gradcracker,2020-11-10T18:00:32.000Z,"EY is offering insight events, summer #internships, industrial #placements and #graduate programmes to students and graduates from all #STEM disciplines. Find yours. http://ow.ly/rXHA50CgMg4 
@EY_UKI",,3,
Christophe IPPOLITO,@christopheip,2020-11-10T07:41:14.000Z,"Will you disrupt or be disrupted? 
@EY_UKI
 and 
@TheUpGroup
 are exploring how companies are responding to tech #disruption, and want to hear from you. Complete our short survey to help identify #trends and #technologies expected to shape your sector.",,,
Cappfinity,@Cappfinity,2020-11-09T17:49:17.000Z,"Join our webinar with 
@InhouseRecNet
 on Tuesday 17th November, 12-1pm GMT, as we discuss the key learnings from the transition to #DigitalHiring and what's next for #GraduateHiring in 2021 with speakers from 
@EY_UKI
, 
@GSK
 and 
@SkyScanner
.
Register now: https://bit.ly/3oSBEcb",,,2
EY UKI,@EY_UKI,2020-11-09T16:30:01.000Z,How has Covid-19 impacted global payroll? Register here to understand how insights from the 2019 survey results can help your company to prepare for the future of payroll http://spr.ly/6011H8MY9 #payroll #eypasuk,,1,
Innovate Finance,@InnFin,2020-11-09T14:51:44.000Z,"""How has the pandemic changed our understanding of what vulnerability actually means?""

Innovate Finance CEO 
@ccrosswell
 taking part in a panel discussion 
@UKFtweets
 Digital Innovation Summit 2020 alongside speakers from 
@ucl
 and 
@EY_UKI
 

#DIS20",,,4
