UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
John Hawksworth,@jhawksworth5,2020-06-24T15:46:26.000Z,"Latest UK Economic Update published today by 
@PwC_UK
 suggests UK GDP down by around 8-12% in 2020, but UK exports down by only around 6-8%. If anything, this seems relatively optimistic given the severe downturn in global trade:UK Economic Update
Scenario-based analysis of the potential short-term impacts of COVID-19 on UK economic growth.
pwc.co.uk",,2,3
Stephen Canning,@EssexCanning,2020-06-21T16:06:25.000Z,"This isn’t dumbing down, this is widening access. 

Some of the UKs biggest and best employers like 
@PwC_UK
 don’t require degrees because they want the best people for job, not the best bits of paper.Police dumb down entry standards to meet PM's recruitment pledge
Police forces are dumbing down education standards in a desperate bid to meet Boris Johnson's pledge to recruit 20,000 extra officers, The Mail on Sunday can reveal.
dailymail.co.uk",5,11,53
UK Construction Week,@UK_CW,2020-06-19T08:47:02.000Z,"Our recent webinar with 
@PwC
 looked at how to restart your  business post lock down. Very insightful, looking at the likely impact on construction and house building, and possible Govt intervention. 

Watch it here -->  http://bit.ly/2AstdzH",,,1
Shane Brighton,@shanebrighton,2020-05-31T13:28:08.000Z,"RT 
@InsightBrief
: Will this year see a slow down in #AI adoption?

• Only 4% of executives plan to deploy #artificialintelligence enterprise-wide in 2020. A year ago, nearly 20% hoped to do the same.

via 
@PwC
#enterprise #cio #digitaltransformation…",,,2
InsightBrief,@InsightBrief,2020-05-31T12:58:01.000Z,"Will this year see a slow down in #AI adoption?

• Only 4% of executives plan to deploy #artificialintelligence enterprise-wide in 2020. A year ago, nearly 20% hoped to do the same.

via 
@PwC
#enterprise #cio #digitaltransformation #automation #CTO",,,
Variety,@Variety,2020-05-29T21:00:00.000Z,"How is the sports industry keeping fans’ spirits high while live events remain shut down? Executives from 
@FOXSports
, 
@RamsNFL
, 
@WWE
 and PWC will discuss on June 2 in the Variety Streaming Room sponsored by 
@PwCAdvisory
 & 
@AdCouncil
. Register today: https://bit.ly/2Xgd6xO",,6,6
Variety,@Variety,2020-05-27T22:00:00.000Z,"How is the sports industry keeping fans’ spirits high while live events remain shut down? Executives from 
@FOXSports
, 
@RamsNFL
, 
@WWE
 and PWC will discuss on June 2 in the Variety Streaming Room sponsored by 
@PwCAdvisory
 & 
@AdCouncil
. Register today: https://bit.ly/2X5ncl8",3,1,7
NelsonHall,@NHInsight,2020-05-26T15:15:32.000Z,"Breaking down the three stages of intelligent #digitalisation....  from 
@PwC
 via 
@MikeQuindazzi
 ...
via 
@antgrasso
#RPA #automation #AI #digitaltransformation #futureofwork",,3,4
Andy Woodfield,@andy_woodfield,2020-05-12T12:59:39.000Z,"Great 
@PwC_UK
 #LeadershipExchange masterclass earlier with 
@OutTales
 and #DarrenBrady focusing on #vulnerability and #bounceback, now sitting down to squeeze in a few hours of first draft book review for #ThisIsYourMoment I have to finally read what I’ve written 
 wish me luck.Talia Dayna Hawkins and Liz Austin",1,1,23
ViolaMarantina,@Viola_Crypto,2020-05-11T17:53:09.000Z,"Hello RT 
@CoinDesk
: LIVE NOW: 
@PwC
's 
@HenriArslanian
 breaks down the consulting firm's latest report on crypto hedge funds.… https://twitter.com/i/web/status/1259898386704150529…",,,
CoinDesk,@CoinDesk,2020-05-11T17:29:17.000Z,"LIVE NOW: 
@PwC
's 
@HenriArslanian
 breaks down the consulting firm's latest report on crypto hedge funds. #ConsensusDistributed

Read more:Bitcoin Dominance Is Making Investors Rich, Thanks to Crypto Hedge Funds - CoinDesk
Crypto hedge funds saw their assets under management double to $2 billion in 2019, according to a new report from PricewaterhouseCoopers (PwC).
coindesk.com",1,2,6
Episcopal Health Fdn,@Health4Texas,2020-05-08T18:00:17.000Z,"Need an explainer on #SDOH and how different sectors like government, payers, and providers can work together to drive down spending while also improving health and quality of life? Check out this resource from 
@PwC
. #HealthNotJustHealthCareSocial Determinants of Health
Expanding the health ecosystem to encompass where people live, work and play.
pwc.com",,,
WalkMe,@WalkMeInc,2020-05-06T17:10:39.000Z,"Right now! 
@J_c_atkinson
 chief digital officer of 
@PwCUS
 breaks down how the current global situation has impacted PwC and his perspective on how it has affected the market.Improve the Employee Experience with PwC's Chief Digital Officer | #Webinar
Improve your remote employee experience by enabling your workforce to adopt their technology stack and drive results using a digital adoption platform.
walkme.com",,,6
Cristina Ampil,@CristinaAmpil,2020-04-20T15:36:45.000Z,"Re-opening, return-to-work are now in the planning stages. Worried about privacy concerns related to health screening and contact tracing? 
@PwC
 boils down do's and don'ts in this piece: https://pwc.com/us/en/library/covid-19/global-privacy-impact-assessment.html…  
@JoeNocera_PwC
 @Sean_M_Joyce
 @jayprivacy",,,
industriel3d,@industriel3d,2020-04-20T08:52:12.000Z,"According to 
@PwC
, two thirds of manufacturers are currently implementing #3Dprinting — predominantly metal 3D printing. In this 2020 Ultimate Guide to Metal #3DPrinters, 
@Markforged
's experts help you break down the real benefits of metal 3D printing. https://bit.ly/3bnTpJh",,1,3
Mark P. Borman,@MPBorman,2020-04-17T17:10:03.000Z,"Did #Covid19 Impact 1Q20 #Startup Financing Activity? US Deals Down, Megarounds Up https://buff.ly/2K8tJV5 
@PwC
 @CBInsights
 #corpgov #CEO #CFO #founder #entrepreneur #Board #BoardofDirectors #directorship #governance #VC #CVC #PE #SMB #innovation #strategy #Entrepreneurship",,,
NelsonHall,@NHInsight,2020-04-17T07:45:15.000Z,"Breaking down intelligent #digitalisation....  from 
@PwC
 via 
@MikeQuindazzi
 ...
via 
@antgrasso
#RPA #automation #AI #digitaltransformation #futureofwork",,9,12
Pieter Gunst,@DigitalLawyer,2020-04-17T01:57:51.000Z,"Deals to VC-backed companies in the US are down 16% YoY in the first quarter of this year. Via 
@CBinsights
 / 
@PwC",,,1
GrowingTalent,@Growing_Talent,2020-03-19T09:02:46.000Z,"Spare a thought for Graham 
@PwC_UK
 Justyna 
@PilgrimsGroup
 Reuben 
@PertempsJobs
 & Francesca 
@Redpersonnel1
 currently stood down 
@Growing_Talent
 pending #coronavirus just got some homework from me! Keep our minds active & positive. Crisis will pass",,,4
Ben Combes,@ben_combes,2020-03-17T09:59:24.000Z,"The '#green' measures announced by the Chancellor offered small reasons to be hopeful. But anyone looking for a budgetary bazooka for the #UK’s transition to a #NetZero world will have been disappointed... here's out take: https://bit.ly/2wf6GV1 
@KiranSura_x
 @PwCclimatereadyNet zero: getting it done in the UK will require a green bazooka - Sustainability - PwC UK blogs
“Green economy” policies announced in the UK budget last week, are certainly eye-catching. But anyone looking for a budgetary bazooka for the UK’s transition to a net zero world will have been...
pwc.blogs.com",,2,3
Kiran Sura,@KiranSura_x,2020-03-17T09:44:36.000Z,"The 'green' measures announced by the Chancellor offered small reasons to be hopeful. But anyone looking for a budgetary bazooka for the UK’s transition to a net zero world will have been disappointed... here's out take: https://bit.ly/2wf6GV1 
@ben_combes
 @PwCclimatereadyNet zero: getting it done in the UK will require a green bazooka - Sustainability - PwC UK blogs
“Green economy” policies announced in the UK budget last week, are certainly eye-catching. But anyone looking for a budgetary bazooka for the UK’s transition to a net zero world will have been...
pwc.blogs.com",,,1
Notes from Poland,@notesfrompoland,2020-03-13T15:23:11.000Z,"Poland's GDP growth could fall to 0% this year due to #coronavirus, warns Witold Orłowski, chief economic adviser to 
@PwC
 in Poland.

Other analysts have also revised down Poland's growth forecast, though rather less drastically, to around 2-2.5%Koronawirus zredukuje wzrost PKB do zera? Witold Orłowski kreśli czarny scenariusz
Koronawirus spowolni polską gospodarkę. To pewne. Pytanie jak mocno. Według profesora Witolda Orłowskiego nie można wykluczyć, że epidemia nawet zredukuje wzrost PKB do zera.
money.pl",,3,5
Mike Holland,@MHolland_VA,2020-03-12T23:02:11.000Z,"18:59, another day down, 
@DanaPerino
, and hanging in 6'2"" 209 lbs through this round w/ the 
@PWC
 Folks.. These folks really act like they run tha Boro? Ha! Again, #GoBucks",,,
Yahoo Finance,@YahooFinance,2020-02-28T17:15:51.000Z,"Highlight: 
@PwC
's 
@lieber2k
 on the effect of coronavirus on the U.S.-China phase one trade deal: “Right now they’re in an implementation phase… that’s now going be a lot harder for them given that their economy is essentially in a shut down.""4:49
1.8K views",,13,7
InformationWeek,@InformationWeek,2020-02-28T16:32:42.000Z,"Moving #AI forward: Why you need to slow down now to scale later. http://ow.ly/Vmqy50yyHBV? 
@PwC
 #artificialintelligence",,2,4
Great Place to Work US,@GPTW_US,2020-02-26T21:58:01.000Z,"Are you familiar with 
@PwCUS
' Student Loan Paydown program? This #GPTW4ALL pays $1,200 a year for up to six years to help employees pay down their #studentloans! https://bit.ly/2INMhKP",,,1
Peter Collins,@petercollinsTax,2020-02-26T20:46:24.000Z,"The #OECD has released early findings on Pillars One and Two of the #BEPS Action 1 follow-up work. 
@PwC
’s new Tax Policy alert breaks down the analysis. https://pwc.to/TPA-Feb14",,,
Center for Career Exploration & Success,@MiamiOHCareers,2020-02-23T17:45:10.000Z,"Have the resume down, but still feeling nervous about the interview? There are only a few days left to check out Big Interview, an online interview training system that partners with companies like 
@EYnews
 and 
@PwC
 to help you feel as prepared as possible.",,,1
