UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Abhishek Sinha,@Its_ASinha,2020-09-28T16:05:22.000Z,"Amazing working with 
@IMFNews
. Resolving real world problems using #blockchain #eyopschain 
@EYnews
 @pbrodyQuote Tweet
IMF
@IMFNews
 · Sep 28
How to get rid of corruption when it comes to paying government employees in fragile states? On Oct 7th, a team from @IMFNews / @EY_US / Ministry of Finance of Guinea-Bissau shows how they plan to use blockchain technology.
 http://ow.ly/WqY050BCyCU
http://ow.ly/smXc50BCyCV",,,1
DermTech,@DermTech,2020-09-22T19:08:38.000Z,"Excited to have our CEO, John Dobak, M.D. recognized along with so many other transformative business leaders as a finalist in the 
@EY_US
 Entrepreneur Of The Year® Awards program! #EOYSD 

http://ey.com/us/eoy/SanDiego",,3,8
Propel,@propelict,2020-09-22T17:12:10.000Z,"Propel and our prize partners are happy to send a huge congratulations to Prospre, the winner of the #startupsummershowdown and a prize package valued at $50,000.00. We are super excited to see your company grow! 
@nb_innovation
 @innovacorp
 @EYnews
 @LWConnect",,12,23
Vassilios Kaminaris,@VKaminaris,2020-09-22T15:00:29.000Z,"In these difficult times, 
@EY_People
 around the world are committed to creating social impact initiatives that will drive positive change today and tomorrow. #BetterWorkingWorldEY Global FY20 results: Society
Learn more about how we are building a #BetterWorkingWorld in the EY Global Review
ey.smh.re",,,
WebPT,@WebPT,2020-09-21T23:55:52.000Z,"Our very own Nancy Ham has been announced as one of the 
@EYnews
 2020 Entrepreneurs of the Year Mountain Desert finalists and we couldn't be more excited! Quote Tweet
Sandra Watson
@SandraWatsonAZ
 · Sep 22
BIG congrats to Troy Swope @planetfootprint, Eric Roudi @OpenWorksAZ, David Freedman & Chris Stark @publisherfirst, Jamie Baxter @QwickShifts, Chris Ronzio @trainual, & Nancy Ham @WebPT on being named EY 2020 Entrepreneur Of The Year Mntn Desert finalists! https://ey.com/en_us/entrepreneur-of-the-year/mountain-desert/finalists…",,3,4
Hywel Ball,@HywelBallEY,2020-09-21T16:50:32.000Z,"Back in the 
@EY_UKI
 office after nearly 6 months of working from home! Great to see colleagues in person again and the amazing views from our London office. Huge thanks to the EY team who have been working hard to ensure our offices feel safe and well organised",3,5,84
Mass Mentoring,@MassMentoring,2020-09-10T13:31:15.000Z,"This year's 
@RodmanRide4Kids
 will be very different from last year, but the need is every bit as great in 2020! We are very grateful to 
@EYnews
 for again sponsoring a team that will raise money for MMP. Please donate today to support mentoring! https://bit.ly/TeamMMP",,,3
CSVC at Smith,@CreatingValue,2020-09-08T16:44:08.000Z,"Excited to learn more about 
@Carmine_DiSibio
 leading 
@EYnews
 in working with 
@wef
 and 
@BankofAmerica
  in creating disclosure metrics for #people, #planet, #prosperity and #governance during 
@SmithSchool
's CEO@Smith event #ESG",,,
Marqeta,@Marqeta,2020-09-08T15:05:04.000Z,"We're excited to learn that Jason Gardner, our CEO and Founder, has been recognized as a finalist for 
@EYnews
's 2020 Northern California #EntrepreneurOfTheYear Award. Congratulations to every entrepreneur who made the list!EY Announces Entrepreneur Of The Year® 2020 Northern California Award Finalists
Celebrating the unstoppable entrepreneurs whose ambitions transform our world
ey.com",1,,7
Lauren von Stackelberg,@ljvonstack,2020-09-08T09:09:02.000Z,"Loved spending the morning recording an Inclusion & Diversity panel w/ the amazing 
@RukasanaBhaijee
 @AsifSadiq
 @GSendo
 & Rob Neil OBE sharing learnings from 
@Google
 @EYnews
 @DeutscheBank
 @educationgovuk
 @lifeatEG
. Thanks 
@adidas
 for including us in your Day of #Inclusion plans!",,2,8
Steve Ivermee,@SteveIvermee_EY,2020-09-07T15:38:45.000Z,"EY offices in England re-opened today at reduced capacity. Very happy to return to our London office and see some of my colleagues - from a social distance! Everything was well-organised and felt very safe, thanks to the hard work of our 
@EY_UKI
 team #FlexibleWorking",1,3,63
OneStream Software,@OneStream_Soft,2020-08-31T15:00:00.000Z,"Excited to have OneStream CEO & Co-founder, Tom Shea recognized
along with so many other transformative business leaders as a finalist in the 
@EY_US
  Entrepreneur Of The Year® Awards program! https://hubs.ly/H0vfnnF0 #EOYMNO #OneStream #Entrepreneur #Finance",1,4,9
Reonomy,@reonomy,2020-08-31T14:00:40.000Z,"Excited to have Reonomy Executive Chairman, 
@richsarkis
 recognized as a finalist in the 
@EY_US
 Entrepreneur Of The Year® 2020 New York Awards program! #EOYNY

Read more about the distinction here: https://bit.ly/3hMuqT3",,,2
Data Gumbo,@DataGumbo,2020-08-31T13:53:55.000Z,"Excited to have Andrew Bruce, CEO and Founder of Data Gumbo, recognized
along with so many other transformative business leaders as a finalist in the 
@EY_US
 #EOYGulfCoastArea Entrepreneur Of The Year® Awards program!Andrew Bruce Named Finalist for Entrepreneur Of The Year® 2020 Gulf Coast Area Award
The program honors entrepreneurial business leaders who deliver innovation, growth and prosperity as they build businesses that transform our world.
media.datagumbo.com",,1,3
Caresoft Global,@CaresoftGlobal,2020-08-31T07:57:27.000Z,"Excited to have Mathew Vachaparampil recognized
along with so many other transformative business leaders as a finalist in the 
@EY_US
 #EOYMNO
Entrepreneur Of The Year® Awards
program! http://ey.com/us/eoy/mnwo",,2,5
ShipMonk,@TheShipMonk,2020-08-28T18:50:59.000Z,"We’re excited to announce that 
@Jan_Bednar
, our fearless founder and CEO, is a Florida finalist in 
@EY_US
 Entrepreneur of the Year 2020 Awards program! Winners will be announced in October, so stay tuned! #eoyflorida https://ey.com/en_us/entrepreneur-of-the-year/florida/finalists…",,1,6
Indus Action,@IndusAction,2020-08-24T14:56:28.000Z,"We are grateful to 
@EY_Foundation
, 
@EY_India
 for their continuous support and trust shown in our work whether it has been Right to Education section 12(1)(c) or BoCW(Building & Other Construction Workers) Act 1996.Quote Tweet
EY India
@EY_India
 · Aug 24
We are pleased to expand our collaboration with @IndusAction to facilitate welfare entitlements for construction workers. Learn more about our work http://spr.ly/6014GW1Rq #BetterWorkingWorld",,1,5
Coqual,@Coqual_,2020-08-21T19:31:18.000Z,"This is AMAZING. Congrats to 
@KTwaronite_EY
 and 
@EY_US
 !Quote Tweet
Karyn Twaronite
@KTwaronite_EY
 · Aug 18
Happy to learn EY earned a leading index spot on 2020 #DPBInclusionIndex. It measures companies on the recruitment, retention & advancement of under-represented groups; corporate culture; and demographic data. @DBP_News @_WMMedia_ https://bit.ly/3141n7E",,1,3
UWorld Roger CPA Review,@RogerCPAReview,2020-08-20T19:05:10.000Z,"We're excited to announce that our CEO, Dr. Chandra Pemmasani, is one of the finalists of the 
@EYnews
 Entrepreneur Of The Year® 2020 Award in the Southwest region. Learn more here: https://bddy.me/3aK4NQb #eoyus #EOYDallas",,,2
Garima Vijay,@Garima_vijay,2020-08-20T07:05:23.000Z,"One thing I can surely say being in the system for 5 years - EY has some great leadership which encourage people to develop holistically! Amazing culture to be in! 
@EY_People
 @EY_GDSCareers
 @EYnewsQuote Tweet
Karyn Twaronite
@KTwaronite_EY
 · Aug 18
Happy to learn EY earned a leading index spot on 2020 #DPBInclusionIndex. It measures companies on the recruitment, retention & advancement of under-represented groups; corporate culture; and demographic data. @DBP_News @_WMMedia_ https://bit.ly/3141n7E",,,1
Herb Engert,@HerbEngert,2020-08-19T20:43:02.000Z,"Excited about the continued action 
@EY_US
 is taking to support Black Entrepreneurs in NYC. As part of the BE NYC initiative of the 
@NYC_SBS
, EY is connecting Black entrepreneurs with the best resources and guidance we have to offer! https://on.nyc.gov/2ElIpAE #BENY",,1,4
Agile Testing Days USA,@AgileTDUSA,2020-08-10T19:30:10.000Z," Happy new week!
Make sure to save some time for 
@theashleyjanell
 and her free webinar on UX and an Agile Development Process.
 August 12, 2020.
 3 pm (Berlin Time) 8 am (Chicago Time)
 This webinar is sponsored by 
@EY_US
.
 Register here: https://crowdcast.io/e/agiletdwebinar_ashleyjanelle…",,1,1
Theresa Bui Revon,@ShiftYourStory,2020-08-10T16:12:03.000Z,"Really excited about Ernst & Young (
@EYnews
) and 
@asapp
 talking about #DigitalTransformation and #CX and #digitalCX in #DigitalHealth on 8/20/20: 5 competitive strategies for payers and providers https://ai.asapp.com/CTA-CXInsightsforHealthcare.html…",,1,
Timewise,@Timewise_UK,2020-08-10T07:04:15.000Z,"It's back. We are opening the 2021 #TimewisePowerList for nominations early. Why? Because instances of positive, successful #flexibleworking post Covid-19 are even more important to share. Tell your story here : https://bit.ly/33mpEr7. Backed by 
@EY_UKI
 @LBGplc
 @DiageoGB
.",,18,13
