UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Passenger Transport,@passtrans,2020-07-16T11:12:24.000Z,"NEWS 
 | A new report by the Confederation of British Industry and consultancy KPMG has called on the government to proactively encourage increased use of public transport while maintaining a “health first approach”.
 https://bit.ly/2WnUM58",,9,13
PRIDE IN DIVERSITY,@PrideDiversity,2020-07-12T22:55:02.000Z,"Orgs mentioned include 
@PrideDiversity
 members 
@Accenture
 @BCG
 @Capgemini
 @Deloitte
 @EYnews
 @KPMG
 @MercerAu
 @OliverWyman
 and 
@PwC
. 

Read more from 
@Consultancy_org
 here: http://ow.ly/zXTH50AwgsV

#pridediversity #inclusion #equality #visibility #awareness #lgbtq #awei #workplaceAustralia's top consulting firms for LGBQT employees
New research among dozens of large and small companies in Australia has identified the country’s top employers for LGBQT inclusion. The consulting industry is well represented.
consultancy.com.au",,1,1
Eastday.com,@na2eastday,2020-07-12T16:12:49.000Z,"China's Shanghai Stock Exchange ranked 2nd in global fundraising during the first half, backed by sizeable listings and continuing popularity of the sci-tech innovation board, commonly known as the STAR market, according to a report by global audit and consultancy firm #KPMG.",,,
Aswin  J Kumar TOI,@aswinjkumarTOI,2020-06-25T01:36:22.000Z,"Govt to hire KPMG for Rebuild Kerala consultancy at Rs 6.8cr
 https://timesofindia.indiatimes.com/city/thiruvananthapuram/govt-to-hire-kpmg-for-rebuild-kerala-consultancy-at-rs-6-8cr/articleshow/76586116.cms…
Download the TOI app now:The Times of India
The official Times of India app brings you the latest news reading experience on the go and keeps you informed on breaking news and events from India and around the World. Download the TOI app on...
3.46041/5.0 stars – 6,833 ratings",,,
KPMG Today (fans),@KPMG_TO,2020-06-24T12:29:01.000Z,Consultancy of the year: KPMG http://dlvr.it/RZGZnN,,,
Bas Looijestein,@BasLooijestein,2020-06-23T10:51:28.000Z,"Consultancy_uk: Supermarket Morrisons calls in KPMG for board reviewSupermarket Morrisons calls in KPMG for board review
Big Four professional services firm KPMG has been tapped by the UK’s fourth largest supermarket chain to help review its corporate governance.
consultancy.uk",,,
Leigh Grant,@theleighgrant,2020-06-23T06:19:29.000Z,"Supermarket Morrisons calls in KPMG for board review https://consultancy.uk/news/24917/supermarket-morrisons-calls-in-kpmg-for-board-review… via 
@Consultancy_ukSupermarket Morrisons calls in KPMG for board review
Big Four professional services firm KPMG has been tapped by the UK’s fourth largest supermarket chain to help review its corporate governance.
consultancy.uk",,,
Lakshmikanth Atluri,@Tweet2laks,2020-06-20T01:27:21.000Z,"How PwC, Deloitte, EY and KPMG are cutting employee costs https://consultancy.in/news/3115/how-pwc-deloitte-ey-and-kpmg-are-cutting-employee-costs… via 
@Consultancy_inHow PwC, Deloitte, EY and KPMG are cutting employee costs
As the consulting sector looks to navigate the challenging circumstances, the Big Four in India are making a number of adjustments to their employee costs in order to weather the storm.
consultancy.in",,,
Baba Nanii,@BabaNanii_,2020-06-02T05:00:24.000Z,"KCB Group  will this Thursday replace KPMG Kenya with PwC as its external auditor, dealing a blow to the consultancy after it lost Absa Kenya job last year. https://businessdailyafrica.com/corporate/companies/KPMG-loses-another-top-banking-audit-job/4003102-5568980-b7g4kyz/index.html… via 
@BD_AfricaKPMG loses another top banking audit job
KCB Group will this Thursday replace KPMG Kenya with PricewaterhouseCoopers (PwC) as its external auditor.
businessdailyafrica.com",,,2
"Simon obi1 (34
)",@simon4xxx,2020-06-01T20:27:24.000Z,"Content shared from #RealmadridApp Real Madrid named most valuable European football club by KPMG consultancy firm. The European Elite 2020 report values the club at €3.478 billion.Real Madrid named most valuable European football club by KPMG consultancy firm. The European Elite...
Official Website with information about the next Real Madrid games and the latest news about the football club, games, players, schedule, and tickets.
realmadrid.com",,,1
Consulting Point,@CPointsearch,2020-06-01T12:26:20.000Z,"KPMG hires director to boost its public sector consultancyKPMG hires director to boost its public sector consultancy — Consulting Point
Accountancy firm KPMG has hired a new director for its infrastructure, government and healthcare managing consulting team.
consultingpoint.com",,,
